system:index,B11,B3,B3_20m,B4,B4_20m,B8,B8_20m,CLP,CLP_20m,EPSG,NDSI_20m,NDVI,NDVI_20m,doi,kNDVI,kNDVI_20m,lat,long,name,year,.geo
20180315T210221_20180315T210235_T07WET_1,2171,5346,5328,5830,5840,5541,5531,99,98,32607,0.42098946526203496,-0.02541553073608302,-0.027174390994635478,74,6.459491127559472E-4,7.384473917030408E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180315T210221_20180315T210235_T07WET_2,2698,5692,5687,6232,6240,6165,6159,100,100,32607,0.35646988670244484,-0.005404533354843914,-0.006532784902008227,74,2.9208980775313725E-5,4.267727854999655E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180315T210221_20180315T210235_T07WET_3,1577,5035,5037,5379,5383,5098,5093,69,66,32607,0.5231327487148473,-0.02682065476758614,-0.027682321496754488,74,7.193473980840048E-4,7.663107734488353E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180315T210221_20180315T210235_T07WET_4,1089,4704,4732,5056,5078,4644,4642,34,32,32607,0.6258374849682186,-0.04247422680412371,-0.0448559670781893,74,0.0018040579854267827,0.002012055067334838,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180315T210221_20180315T210235_T07WET_5,1031,4688,4694,5031,5021,4578,4616,25,24,32607,0.639825327510917,-0.047143303153293785,-0.042025526616166854,74,0.002222487372904006,0.001766143051008836,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180316T212519_20180316T212514_T07WET_0,1881,6150,6125,6702,6722,6433,6431,72,71,32607,0.530102423182613,-0.020479634564141605,-0.022124230213639472,75,4.194154072877596E-4,4.894815234541333E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180316T212519_20180316T212514_T07WET_1,1780,6091,6098,6625,6681,6340,6370,72,67,32607,0.5481086570195481,-0.021982259930582337,-0.023829591602176077,75,4.832197140448713E-4,5.678493748915937E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180316T212519_20180316T212514_T07WET_2,2516,6247,6255,6868,6882,6610,6644,78,80,32607,0.4262911868658078,-0.019142305980115744,-0.017595741534821824,75,3.6642786183635993E-4,3.0961011026734125E-4,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180316T212519_20180316T212514_T07WET_3,2859,6378,6371,7075,7088,6890,6879,88,88,32607,0.38049837486457205,-0.013247404224847834,-0.014963843345027565,75,1.754937168948951E-4,2.239166039122339E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180316T212519_20180316T212514_T07WET_4,1915,5958,5985,6445,6464,6143,6190,80,84,32607,0.5151898734177215,-0.023991102637432475,-0.021653232179547968,75,5.755729422003973E-4,4.68862429464422E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180316T212519_20180316T212514_T07WET_5,2273,6121,6122,6634,6651,6372,6378,78,77,32607,0.45848719475878497,-0.02014454866984469,-0.020953258116509325,75,4.058028188364207E-4,4.3903899748803796E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180318T211511_20180318T211510_T07WET_0,2911,5968,5954,6477,6496,6327,6278,93,92,32607,0.34326001128031586,-0.011715089034676664,-0.017065915140128386,77,1.3724331022870893E-4,2.912454513352032E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180318T211511_20180318T211510_T07WET_1,2909,5926,5943,6449,6480,6238,6306,92,92,32607,0.3427474017171261,-0.016631197288563097,-0.01360863444392304,77,2.7659671619736237E-4,1.8519492931110833E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180318T211511_20180318T211510_T07WET_2,2619,5876,5885,6413,6364,6136,6093,90,86,32607,0.3840545625587959,-0.022073471989799986,-0.02175483663803484,77,4.872381271275407E-4,4.732728818118858E-4,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180318T211511_20180318T211510_T07WET_3,2844,5865,5883,6376,6362,6144,6219,80,82,32607,0.3482296321760055,-0.01853035143769968,-0.01136634607741833,77,3.433739109094171E-4,1.2919382243284982E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180318T211511_20180318T211510_T07WET_4,2439,5721,5754,6184,6170,5957,5937,86,88,32607,0.4046136946173563,-0.018696977184745903,-0.019245064838523167,77,3.495769416070032E-4,3.7037250370357884E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180318T211511_20180318T211510_T07WET_5,2640,5795,5766,6218,6206,5942,5940,82,85,32607,0.3718772305496074,-0.022697368421052633,-0.021900214062242712,77,5.151704876654658E-4,4.796193391956831E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180319T213519_20180319T213522_T07WET_0,1529,7796,7832,8761,8782,8516,8537,87,87,32607,0.6733254994124559,-0.014180702668287318,-0.0141463132975345,78,2.0109232545577224E-4,2.0011817724060479E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180319T213519_20180319T213522_T07WET_1,1529,7639,7664,8622,8647,8329,8383,90,92,32607,0.6673555966496247,-0.017285115922364463,-0.015502055196711686,78,2.987752235593575E-4,2.4031371069580226E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180319T213519_20180319T213522_T07WET_2,1377,7464,7525,8358,8388,8016,8007,88,88,32607,0.690631318804763,-0.02088677171124954,-0.0232387923147301,78,4.362572048416431E-4,5.400414157470719E-4,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180319T213519_20180319T213522_T07WET_3,1724,7656,7712,8546,8644,8450,8477,83,89,32607,0.6345909283594744,-0.00564838785596611,-0.009754103148180596,78,3.1904285360600484E-5,9.51425279382667E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180319T213519_20180319T213522_T07WET_4,1483,7626,7649,8548,8575,8287,8297,34,35,32607,0.6752080595707403,-0.015503415503415503,-0.016477003319108584,78,2.4035588764301447E-4,2.7149163170757314E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180319T213519_20180319T213522_T07WET_5,1511,7506,7484,8325,8308,7945,7948,25,23,32607,0.664035575319622,-0.023355869698832205,-0.02214566929133858,78,5.454965952816413E-4,4.904306290415128E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180320T210149_20180320T210143_T07WET_0,2779,7863,7866,8915,8943,9112,9092,97,97,32607,0.4778769375293565,0.010928052365895601,0.008261713335181591,79,1.1942232794403493E-4,6.825590712671888E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180320T210149_20180320T210143_T07WET_1,2842,7877,7867,8987,8978,9137,9076,97,96,32607,0.46923148753385,0.008276318693445155,0.005428159964550792,79,6.849745100834197E-5,2.946492059222509E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180320T210149_20180320T210143_T07WET_2,2157,7973,7949,9118,9138,9203,9088,97,98,32607,0.5731248763111023,0.004639484744282518,-0.0027433336991111597,79,2.152481868910594E-5,7.525879784536833E-6,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180320T210149_20180320T210143_T07WET_3,2657,7889,7918,9054,9060,9158,9193,97,97,32607,0.4974940898345154,0.005710520535910389,0.007286473456418123,79,3.261004477949494E-5,5.309269538119936E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180320T210149_20180320T210143_T07WET_4,1967,8011,8077,9397,9382,9393,9466,93,93,32607,0.6083233771405815,-2.1287919105907396E-4,0.004456706281833617,79,4.531754998596568E-8,1.9862230879923284E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180320T210149_20180320T210143_T07WET_5,1779,8093,8068,9354,9379,9459,9461,69,66,32607,0.6386716766527877,0.005581247010046244,0.00435244161358811,79,3.115031817707465E-5,1.8943747997427386E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180321T212521_20180321T212519_T07WET_0,1173,6502,6535,7111,7132,6799,6844,5,6,32607,0.6956408925791385,-0.022429906542056073,-0.0206067544361763,80,5.031006650387134E-4,4.246383028696032E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180321T212521_20180321T212519_T07WET_1,1139,6482,6474,7052,7062,6756,6813,5,5,32607,0.7007749901484304,-0.021436848203939745,-0.017945945945945944,80,4.5953842857098773E-4,3.2205696476015624E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180321T212521_20180321T212519_T07WET_2,377,5838,5835,6252,6170,5758,5693,1,1,32607,0.8786220218931101,-0.04113238967527061,-0.04020905335918402,80,0.0016918718661070417,0.0016167665633324035,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180321T212521_20180321T212519_T07WET_3,1349,6189,6254,6738,6791,6386,6474,1,2,32607,0.6451400762856767,-0.02682109113075282,-0.023897474557105162,80,7.193708053539987E-4,5.710892281219095E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180321T212521_20180321T212519_T07WET_4,662,7636,7696,8559,8700,8650,8701,0,0,32607,0.8415888968652788,0.005287930733918298,5.746796161140164E-5,80,2.7962211439429968E-5,3.3025666117695326E-9,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180321T212521_20180321T212519_T07WET_5,741,7653,7612,8700,8642,8635,8594,1,0,32607,0.8225787142344068,-0.0037496394577444477,-0.002784868879090276,80,1.4059796062147639E-5,7.75549467357004E-6,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180321T212521_20180321T212537_T07WET_0,1173,6502,6535,7111,7132,6799,6844,5,6,32607,0.6956408925791385,-0.022429906542056073,-0.0206067544361763,80,5.031006650387134E-4,4.246383028696032E-4,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180321T212521_20180321T212537_T07WET_1,1139,6482,6474,7052,7062,6756,6813,5,5,32607,0.7007749901484304,-0.021436848203939745,-0.017945945945945944,80,4.5953842857098773E-4,3.2205696476015624E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180321T212521_20180321T212537_T07WET_2,377,5838,5835,6252,6170,5758,5693,0,1,32607,0.8786220218931101,-0.04113238967527061,-0.04020905335918402,80,0.0016918718661070417,0.0016167665633324035,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180321T212521_20180321T212537_T07WET_3,1349,6189,6254,6738,6791,6386,6474,2,5,32607,0.6451400762856767,-0.02682109113075282,-0.023897474557105162,80,7.193708053539987E-4,5.710892281219095E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180321T212521_20180321T212537_T07WET_4,662,7636,7696,8559,8700,8650,8701,0,0,32607,0.8415888968652788,0.005287930733918298,5.746796161140164E-5,80,2.7962211439429968E-5,3.3025666117695326E-9,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180321T212521_20180321T212537_T07WET_5,741,7653,7612,8700,8642,8635,8594,1,1,32607,0.8225787142344068,-0.0037496394577444477,-0.002784868879090276,80,1.4059796062147639E-5,7.75549467357004E-6,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180323T211509_20180323T211507_T07WET_0,2580,6396,6404,7067,7096,6988,7016,97,96,32607,0.42564559216384684,-0.005620775524724298,-0.005668934240362812,82,3.159311748882841E-5,3.213681541049453E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180323T211509_20180323T211507_T07WET_1,2626,6374,6364,7057,7046,6965,6982,96,97,32607,0.4157953281423804,-0.006561118242761375,-0.004562303963501569,82,4.3048272568904416E-5,2.0814617452376155E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180323T211509_20180323T211507_T07WET_2,2755,6539,6501,7170,7164,7053,7029,97,97,32607,0.4047104580812446,-0.008226112634465302,-0.009511731135066582,82,6.766892897162244E-5,9.047302893894328E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180323T211509_20180323T211507_T07WET_3,2199,6062,6059,6586,6611,6432,6433,86,85,32607,0.46742552676192783,-0.011829774158856967,-0.013646120821833793,82,1.3994355573599925E-4,1.8621661133163113E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180323T211509_20180323T211507_T07WET_4,2141,6174,6144,6808,6767,6602,6573,81,81,32607,0.4831623415811708,-0.015361670395227442,-0.01454272863568216,82,2.359809129512514E-4,2.1149095301787083E-4,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180323T211509_20180323T211507_T07WET_5,2212,6091,6047,6693,6617,6524,6471,84,83,32607,0.4643419300157404,-0.012786562760081712,-0.01115525672371638,82,1.6349618576070275E-4,1.2443975192969253E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180324T213531_20180324T213527_T07WET_0,968,8003,7903,9094,9090,9113,9084,19,19,32607,0.7817607935971141,0.00104355467677267,-3.301419610432486E-4,83,1.0890063634136811E-6,1.0899371444148144E-7,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180324T213531_20180324T213527_T07WET_1,975,7611,7605,8746,8719,8929,8945,43,48,32607,0.7727272727272727,0.010353606789250354,0.012794384057971014,83,1.0719717313580175E-4,1.6369626196070236E-4,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180324T213531_20180324T213527_T07WET_2,914,7682,7671,8668,8651,8631,8633,45,44,32607,0.7870704717530577,-0.0021388519567605065,-0.0010414255959268687,83,4.574687692906336E-6,1.0845672718512085E-6,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180324T213531_20180324T213527_T07WET_3,963,7340,7508,8317,8491,8487,8659,66,50,32607,0.7726360524141188,0.010116638895501072,0.009795918367346938,83,1.0234638218461314E-4,9.596001636518145E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180324T213531_20180324T213527_T07WET_4,890,7045,7117,7973,8046,7925,7965,32,35,32607,0.7776945172973648,-0.003019247704113725,-0.00505902192242833,83,9.115856698543492E-6,2.5593702806022157E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180324T213531_20180324T213527_T07WET_5,902,7182,7149,8118,8073,7976,7970,50,47,32607,0.7759284560924109,-0.008823163912016901,-0.006420245589976937,83,7.784822126105501E-5,4.121955341227359E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180325T210111_20180325T210113_T07WET_0,764,8079,7984,9227,9118,9165,9095,3,4,32607,0.82533150434385,-0.0033710308829926054,-0.0012628342392796354,84,1.136384921360074E-5,1.5947503158956235E-6,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180325T210111_20180325T210113_T07WET_1,756,7801,7784,8919,8848,8944,8957,4,5,32607,0.8229508196721311,0.0013995409505682137,0.0061218758775624825,84,1.958714872314874E-6,3.74773642427351E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180325T210111_20180325T210113_T07WET_2,685,7630,7650,8623,8579,8502,8442,0,0,32607,0.8356328734253149,-0.007065693430656934,-0.008048880794312908,84,4.992402361455154E-5,6.478448195042507E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180325T210111_20180325T210113_T07WET_3,846,8348,8595,9466,9714,9735,10007,3,3,32607,0.8207816968541468,0.014009686995468985,0.014857258759697784,84,1.9627132719072965E-4,2.207381342674374E-4,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180325T210111_20180325T210113_T07WET_4,652,7090,7099,7998,8003,7832,7878,0,0,32607,0.8317636434008515,-0.010486418193303853,-0.007871040866444178,84,1.0996496608161113E-4,6.195328424197109E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180325T210111_20180325T210113_T07WET_5,661,7304,7241,8171,8110,7977,7971,0,0,32607,0.8327005821311061,-0.01201387168689621,-0.008643741060879298,84,1.44333111906955E-4,7.471425938850695E-5,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180326T212519_20180326T212517_T07WET_0,685,8085,8065,9111,9083,9092,9071,0,0,32607,0.8434285714285714,-0.001043783991649728,-6.61011347361463E-4,85,1.0894850212238082E-6,4.369360013405889E-7,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180326T212519_20180326T212517_T07WET_1,701,7689,7730,8665,8720,8777,8776,0,1,32607,0.8337089313248724,0.006421281963077629,0.003200731595793324,85,4.123286202597875E-5,1.0244682747951273E-5,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
20180326T212519_20180326T212517_T07WET_2,610,7786,7806,8729,8664,8543,8512,0,0,32607,0.8550380228136882,-0.010768874478925428,-0.008849557522123894,85,1.1596865702297437E-4,7.831466817727341E-5,69.57781,-138.91277,Phenocam3,2018,"{""type"":""Point"",""coordinates"":[-138.91277,69.57781]}"
20180326T212519_20180326T212517_T07WET_3,737,8167,8276,9117,9310,9207,9457,0,1,32607,0.8364584489071342,0.004911591355599214,0.007832898172323759,85,2.4123729639717287E-5,6.135429370100654E-5,69.57515,-138.89453,Phenocam4,2018,"{""type"":""Point"",""coordinates"":[-138.89453,69.57515]}"
20180326T212519_20180326T212517_T07WET_4,571,7126,7195,7899,7949,7742,7809,1,1,32607,0.8529487509657482,-0.010037721373313727,-0.00888437618987181,85,1.0075585002733009E-4,7.893214011923796E-5,69.57651,-138.86711,Phenocam5,2018,"{""type"":""Point"",""coordinates"":[-138.86711,69.57651]}"
20180326T212519_20180326T212517_T07WET_5,598,7320,7361,8186,8178,7911,7942,0,0,32607,0.8497298655610002,-0.017083928682363175,-0.014640198511166254,85,2.918606109369206E-4,2.143354091641887E-4,69.57483,-138.86305,Phenocam6,2018,"{""type"":""Point"",""coordinates"":[-138.86305,69.57483]}"
20180328T211541_20180328T211538_T07WET_0,659,8299,8242,9353,9273,9208,9120,1,1,32607,0.8519267498033929,-0.007812079090566241,-0.008318381993149567,87,6.102857964149554E-5,6.919547887351866E-5,69.5756,-138.9046,Phenocam1,2018,"{""type"":""Point"",""coordinates"":[-138.9046,69.5756]}"
20180328T211541_20180328T211538_T07WET_1,661,7992,7959,9121,9032,9001,9038,1,1,32607,0.8466357308584687,-0.0066217856748703235,3.320420586607637E-4,87,4.384804549581633E-5,1.102519287196776E-7,69.5757,-138.90525,Phenocam2,2018,"{""type"":""Point"",""coordinates"":[-138.90525,69.5757]}"
